municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 12:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 12:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 12:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 13:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 13:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 19:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 20:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 20:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-05 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 00:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 04:50:00.0;3,55;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:00:00.0;1,38;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:10:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:30:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:40:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 05:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:00:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:10:00.0;0,98;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:20:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:30:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:40:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 06:50:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:00:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:10:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:20:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:30:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:40:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 07:50:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 08:00:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 08:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 08:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 11:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 11:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 11:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 11:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-06 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 00:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 01:00:00.0;7,92;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 01:10:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 01:20:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 01:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 01:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 02:10:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 02:20:00.0;11,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 02:30:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 02:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2017-02-07 22:00:00.0;0,00;
