municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-02 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 00:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-03 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 00:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-04 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 00:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 13:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 18:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 19:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 19:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 20:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:10:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:20:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:40:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 21:50:00.0;3,54;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:00:00.0;2,36;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:10:00.0;0,98;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:30:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:40:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 22:50:00.0;0,59;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:10:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:20:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:40:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-05 23:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 00:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 01:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 01:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 01:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 02:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 03:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 04:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 06:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 06:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 06:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 06:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 11:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 12:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 13:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 13:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 14:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 15:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 16:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 17:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 18:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:30:00.0;0,79;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:40:00.0;0,39;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 19:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 20:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 21:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 22:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-06 23:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:40:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 00:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 01:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 02:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 03:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:00:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 04:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 05:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:20:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 06:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 07:50:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:30:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 08:50:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 09:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 09:10:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 09:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 09:30:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 09:40:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 10:00:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 10:10:00.0;0,20;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 10:20:00.0;0,00;
BRUMADINHO;310900601A;MG;Centro;-44,2;-20,143;2015-09-07 10:30:00.0;0,00;
