municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 19:40:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 19:50:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:00:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:10:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:20:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:30:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:40:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 20:50:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:00:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:10:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:20:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:30:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:40:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 21:50:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 22:00:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 22:10:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 22:20:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 22:30:00;0,0
BRUMADINHO;310900602A;MG;Progresso;-44,216;-20,146;02/07/2014 22:40:00;0,0
